,pk_1,pk_2,pk_3,pk_4,pk_5,data_1,data_2
7273,240,1045,18,11740,119122699,2,111.12
7274,244,10081,18,11740,119122699,1,35.55
7275,223,1421,18,11740,119122699,4,9720.0
7276,235,1356,18,11740,119122699,11,3070.15
7277,196,10299,18,11740,119122699,4,622.55
7278,196,10319,18,11740,119122699,3,466.88
7279,196,10322,18,11740,119122699,2,311.25
7280,196,10350,18,11740,119122699,2,314.77
7281,196,10334,18,11740,119122699,3,466.87
7282,244,10073,18,11740,119122699,38,1340.27
7283,196,10297,18,11740,119122699,1,155.69
7284,233,1546,18,11740,119122699,6,1729.34
7285,233,1523,18,11740,119122699,8,2297.23
7286,175,1069,18,11740,119122699,32,1062.07
7287,182,1069,18,11740,119122699,31,978.15
7288,233,1548,18,11740,119122699,3,863.75
7289,233,1550,18,11740,119122699,11,3161.77
7290,235,1366,18,11740,119122699,3,836.91
7291,215,972,16,11134,119203998,4,65.99
7292,215,1002,16,11134,119203998,14,231.0
7293,233,1501,16,11134,119203998,48,12281.13
7294,233,1567,16,11134,119203998,-24,-6120.96
7295,235,1171,16,11134,119203998,8,1989.25
7296,235,1175,16,11134,119203998,3,741.59
7297,236,986,16,11134,119203998,7,323.99
7298,236,1771,16,11134,119203998,18,578.74
7299,238,993,16,11134,119203998,18,618.66
7300,238,1015,16,11134,119203998,6,208.38
7301,240,1036,16,11134,119203998,13,547.7
7302,235,1356,16,11134,119203998,3,742.23
7303,196,10322,16,11134,119203998,3,291.16
7304,233,1523,16,11134,119203998,14,3580.43
7305,182,1069,16,11134,119203998,10,306.44
7306,182,1869,16,11134,119203998,6,176.75
7307,233,1548,16,11134,119203998,3,764.89
7308,233,1550,16,11134,119203998,-1,-254.9
7309,233,1552,16,11134,119203998,25,6376.86
7310,235,1366,16,11134,119203998,71,17554.09
7311,223,1578,16,11134,119204250,8,38000.0
7312,233,1501,16,11134,119204250,55,14308.63
7313,233,1567,16,11134,119204250,-28,-7274.12
7314,235,1171,16,11134,119204250,10,2517.47
7315,235,1175,16,11134,119204250,5,1258.79
7316,236,986,16,11134,119204250,11,501.09
7317,236,1055,16,11134,119204250,24,1106.38
7318,236,1771,16,11134,119204250,15,481.49
7319,238,993,16,11134,119204250,72,2474.82
7320,238,1015,16,11134,119204250,27,937.71
7321,240,1036,16,11134,119204250,28,1209.75
7322,244,10081,16,11134,119204250,6,121.32
7323,235,1356,16,11134,119204250,10,2517.47
7324,196,10322,16,11134,119204250,11,1094.92
7325,244,10073,16,11134,119204250,33,676.6
7326,233,1546,16,11134,119204250,9,2340.87
7327,233,1523,16,11134,119204250,13,3378.91
7328,175,1069,16,11134,119204250,39,1501.3
7329,182,1069,16,11134,119204250,10,321.85
7330,182,1869,16,11134,119204250,48,1541.52
7331,233,1548,16,11134,119204250,1,259.83
7332,233,1550,16,11134,119204250,10,2598.19
7333,233,1552,16,11134,119204250,23,5986.73
7334,235,1366,16,11134,119204250,16,4028.08
7335,196,10299,26,11069,119256943,6,498.26
7336,196,10322,26,11069,119256943,18,1494.83
7337,182,1069,26,11069,119256943,11,142.7
7338,182,1871,26,11069,119256943,4,51.7
7339,235,1066,18,11740,119282316,45,13071.86
7340,235,1965,18,11740,119282316,3,871.46
7341,235,1966,18,11740,119282316,9,2614.37
7343,215,972,32,11688,119282588,4,75.1
7344,233,1567,32,11688,119282588,-1,-179.53
7345,236,986,32,11688,119282588,7,209.81
7346,233,1546,32,11688,119282588,1,179.53
7347,175,1069,32,11688,119282588,8,186.67
7348,233,1548,32,11688,119282588,3,537.67
7349,233,1550,32,11688,119282588,1,179.5
7350,215,1002,32,11688,119282634,3,56.32
7351,233,1501,32,11688,119282634,2,156.53
7352,235,1171,32,11688,119282634,1,102.08
7353,175,1069,32,11688,119282634,5,116.67
7354,233,1548,32,11688,119282634,3,269.86
7355,233,1550,32,11688,119282634,3,537.49
7356,215,1002,32,11688,119282642,6,113.63
7357,175,1069,32,11688,119282642,19,439.94
7358,233,1548,32,11688,119282642,4,725.2
7359,233,1550,32,11688,119282642,2,357.45
7360,235,1066,16,11134,119292184,18,3703.45
7361,235,1965,16,11134,119292184,24,4937.94
7363,215,1002,79,11025,119338583,2,1071.4
7364,223,1045,79,11025,119338583,1,58779.0
7365,227,969,79,11025,119338583,6,4373.97
7366,233,1567,79,11025,119338583,3,12831.98
7367,236,1174,79,11025,119338583,2,1449.77
7368,236,1211,79,11025,119338583,2,1442.87
7369,236,1283,79,11025,119338583,2,1435.73
7370,238,993,79,11025,119338583,3,2251.46
7371,238,1015,79,11025,119338583,1,698.13
7372,240,1036,79,11025,119338583,2,1625.56
7373,196,10299,79,11025,119338583,1,2309.0
7374,175,1069,79,11025,119338583,2,1171.92
7375,182,1069,79,11025,119338583,4,1856.64
7376,233,1522,79,11025,119338583,2,8523.63
7377,215,1101,79,11025,119338583,1,537.6
7378,215,972,79,11025,119338656,1,454.87
7379,215,1002,79,11025,119338656,6,2722.02
7380,215,1003,79,11025,119338656,3,1371.48
7381,215,1012,79,11025,119338656,2,915.94
7382,215,1017,79,11025,119338656,1,455.98
7383,223,1045,79,11025,119338656,1,51256.0
7384,223,1578,79,11025,119338656,1,49004.0
7385,227,969,79,11025,119338656,5,3138.07
7386,233,1567,79,11025,119338656,1,3656.16
7387,235,1175,79,11025,119338656,2,7051.89
7388,235,1266,79,11025,119338656,4,14178.14
7389,236,1174,79,11025,119338656,4,2480.3
7390,236,1211,79,11025,119338656,3,1856.4
7391,236,1283,79,11025,119338656,5,3147.47
7392,238,993,79,11025,119338656,6,4007.18
7393,238,1015,79,11025,119338656,1,672.04
7394,240,1036,79,11025,119338656,2,1403.46
7395,244,10081,79,11025,119338656,2,909.43
7396,223,1421,79,11025,119338656,1,51044.0
7397,196,10299,79,11025,119338656,1,1940.0
7398,196,10322,79,11025,119338656,1,1940.0
7399,244,10075,79,11025,119338656,1,452.7
7400,233,1472,79,11025,119338656,2,7312.27
7401,175,1069,79,11025,119338656,2,1004.35
7402,182,1069,79,11025,119338656,3,1162.65
7403,182,1869,79,11025,119338656,5,1937.75
7404,233,1522,79,11025,119338656,2,7326.84
7405,215,1101,79,11025,119338656,1,444.84
7407,215,972,30,13731,119419069,71,536.4
7408,215,985,30,13731,119419069,81,612.04
7409,215,1002,30,13731,119419069,2,15.12
7410,223,1419,30,13731,119419069,8,7643.0
7411,223,1578,30,13731,119419069,7,6686.0
7412,223,1639,30,13731,119419069,9,8596.0
7413,233,1501,30,13731,119419069,4,321.26
7414,235,1171,30,13731,119419069,5,389.17
7415,236,986,30,13731,119419069,12,170.07
7416,244,10081,30,13731,119419069,16,137.96
7417,235,1356,30,13731,119419069,6,468.09
7418,196,10322,30,13731,119419069,5,141.91
7419,244,10073,30,13731,119419069,104,892.84
7420,233,1546,30,13731,119419069,18,1446.71
7421,175,1069,30,13731,119419069,11,115.72
7424,236,1026,73,12249,119426385,9,82.29
7425,236,1028,73,12249,119426385,15,137.2
7426,236,1058,73,12249,119426385,188,1719.95
7427,236,1385,73,12249,119426385,10,91.06
7428,236,1386,73,12249,119426385,16,146.32
7429,236,1380,73,12249,119426385,4,36.55
7430,236,1583,73,12249,119426385,46,418.56
7431,236,1584,73,12249,119426385,15,136.23
7432,215,972,72,11159,119426839,2,39.66
7433,227,969,72,11159,119426839,7,192.02
7434,215,972,18,11740,119446394,6,108.16
7435,215,985,18,11740,119446394,24,432.4
7436,215,1002,18,11740,119446394,11,198.38
7437,215,1003,18,11740,119446394,4,72.18
7438,223,1045,18,11740,119446394,3,5624.0
7439,223,1419,18,11740,119446394,12,25198.0
7440,223,1578,18,11740,119446394,3,6060.0
7441,223,1639,18,11740,119446394,24,48480.0
7442,233,1501,18,11740,119446394,10,1654.05
7443,233,1567,18,11740,119446394,22,3641.54
7444,235,1055,18,11740,119446394,409,65596.62
7445,235,1171,18,11740,119446394,7,1122.6
7446,235,1175,18,11740,119446394,33,5290.77
7447,236,986,18,11740,119446394,8,259.26
7448,236,1055,18,11740,119446394,33,1069.03
7449,238,978,18,11740,119446394,1,28.11
7450,238,993,18,11740,119446394,11,321.64
7451,240,1036,18,11740,119446394,15,539.98
7452,223,1421,18,11740,119446394,8,16347.0
7453,235,1356,18,11740,119446394,11,1764.2
7454,196,10299,18,11740,119446394,8,720.19
7455,196,10322,18,11740,119446394,8,720.19
7456,244,10073,18,11740,119446394,1,23.33
7457,233,1546,18,11740,119446394,8,1323.69
7458,233,1523,18,11740,119446394,10,1654.15
7459,175,1069,18,11740,119446394,55,1208.07
7460,182,1069,18,11740,119446394,20,269.64
7461,182,1869,18,11740,119446394,88,1187.85
7462,233,1548,18,11740,119446394,8,1324.2
7463,233,1550,18,11740,119446394,5,826.13
7464,233,1552,18,11740,119446394,15,2473.26
7465,215,972,18,11740,119446424,8,170.4
7466,215,1002,18,11740,119446424,3,63.9
7467,215,1003,18,11740,119446424,5,106.66
7468,223,1419,18,11740,119446424,9,21150.0
7469,223,1578,18,11740,119446424,8,18800.0
7470,223,1639,18,11740,119446424,6,14100.0
7471,233,1501,18,11740,119446424,8,1327.64
7472,233,1567,18,11740,119446424,17,2821.15
7473,235,1055,18,11740,119446424,36,5788.38
7474,235,1171,18,11740,119446424,6,964.71
7475,235,1175,18,11740,119446424,13,2089.76
7476,236,986,18,11740,119446424,6,186.18
7477,236,1055,18,11740,119446424,3,93.09
7478,238,1015,18,11740,119446424,3,87.75
7479,240,1036,18,11740,119446424,3,120.22
7480,244,10081,18,11740,119446424,8,179.53
7481,223,1421,18,11740,119446424,6,14100.0
7482,235,1356,18,11740,119446424,6,964.72
7483,196,10299,18,11740,119446424,7,630.17
7484,196,10322,18,11740,119446424,1,90.02
7485,244,10073,18,11740,119446424,3,66.31
7486,233,1546,18,11740,119446424,8,1327.64
7487,233,1523,18,11740,119446424,10,1659.55
7488,175,1069,18,11740,119446424,5,104.95
7489,182,1069,18,11740,119446424,8,105.42
7490,182,1869,18,11740,119446424,9,123.94
7491,233,1548,18,11740,119446424,5,829.01
7492,233,1550,18,11740,119446424,5,829.77
7493,233,1552,18,11740,119446424,4,663.82
7494,215,972,18,11740,119446449,174,3273.12
7495,215,985,18,11740,119446449,399,7501.2
7496,215,1002,18,11740,119446449,391,7351.97
7497,215,1003,18,11740,119446449,177,3327.99
7498,223,1045,18,11740,119446449,3,6334.0
7499,223,1419,18,11740,119446449,22,47573.0
7500,223,1578,18,11740,119446449,80,173590.0
7501,223,1639,18,11740,119446449,549,1192591.0
7502,233,1501,18,11740,119446449,1239,221601.06
7503,233,1567,18,11740,119446449,1654,296024.45
7504,235,1055,18,11740,119446449,5501,954528.67
7505,235,1171,18,11740,119446449,1899,329302.75
7506,235,1175,18,11740,119446449,2524,437955.1
7507,236,986,18,11740,119446449,553,19069.97
7508,236,1055,18,11740,119446449,2599,89623.55
7509,236,1771,18,11740,119446449,714,19776.24
7510,238,993,18,11740,119446449,-8,-238.32
7511,238,1015,18,11740,119446449,11,326.26
7512,240,1036,18,11740,119446449,68,2535.56
7513,244,10081,18,11740,119446449,30,747.99
7514,223,1421,18,11740,119446449,32,69414.0
7515,235,1356,18,11740,119446449,1690,292537.29
7516,196,10322,18,11740,119446449,1,90.02
7517,244,10073,18,11740,119446449,52,1296.55
7518,233,1546,18,11740,119446449,605,108174.31
7519,235,1205,18,11740,119446449,331,57161.23
7520,233,1523,18,11740,119446449,607,108619.26
7521,233,1472,18,11740,119446449,47,8380.33
7522,175,1069,18,11740,119446449,973,21809.77
7523,182,1069,18,11740,119446449,600,7965.07
7524,182,1869,18,11740,119446449,1744,23152.36
7525,233,1548,18,11740,119446449,595,106467.16
7526,233,1550,18,11740,119446449,281,50245.13
7527,235,1179,18,11740,119446449,4,693.18
7528,235,1279,18,11740,119446449,103,17799.06
7529,235,1349,18,11740,119446449,1,173.01
7530,240,1077,18,11740,119446449,240,8948.59
7531,233,1552,18,11740,119446449,1159,207309.41
7532,240,1036,18,11740,119446475,-7,-160.51
7533,196,10298,18,11740,119446475,18,1108.72
7534,196,10299,18,11740,119446475,6,369.57
7535,196,10322,18,11740,119446475,6,369.57
7536,182,1069,18,11740,119446475,3,31.45
7537,196,10310,23,13849,119453021,6,110.01
7538,196,10350,23,13849,119453021,22,389.05
7539,233,1567,13,11259,119454273,1,66605.17
7540,235,1343,13,11259,119454273,1,67280.01
7541,233,1522,13,11259,119454273,1,64664.2
7542,223,1578,13,11259,119454281,1,222595.0
7543,233,1567,13,11259,119454281,2,33021.96
7544,233,1522,13,11259,119454281,2,33039.66
7545,223,1578,13,11259,119454289,14,2105826.0
7546,233,1567,13,11259,119454289,61,693590.08
7547,235,1343,13,11259,119454289,2,22039.98
7548,233,1522,13,11259,119454289,16,181917.49
7550,223,1578,13,11259,119454354,1,194937.0
7551,233,1567,13,11259,119454354,1,14603.75
7553,223,1578,13,11259,119454370,1,190206.0
7554,233,1567,13,11259,119454370,1,14603.66
7555,235,1343,13,11259,119454370,1,14152.02
7556,233,1522,13,11259,119454370,1,14603.75
7557,223,1578,13,11259,119454379,2,387630.0
7558,233,1567,13,11259,119454379,1,14603.66
7559,233,1522,13,11259,119454379,1,14603.75
7560,223,1578,13,11259,119454397,1,190206.0
7561,233,1567,13,11259,119454397,1,14603.75
7562,233,1522,13,11259,119454397,1,14550.02
7563,223,1578,13,11259,119454427,1,459945.0
7564,233,1567,13,11259,119454427,1,34713.77
7565,233,1522,13,11259,119454427,1,34713.85
7566,223,1578,13,11259,119454478,9,2030764.0
7567,233,1567,13,11259,119454478,40,688573.96
7568,233,1058,13,11259,119454478,1,17220.87
7569,233,1522,13,11259,119454478,14,241249.85
7570,233,1567,13,11259,119454567,1,69259.67
7571,235,1054,13,11259,119454567,1,67280.07
7572,233,1522,13,11259,119454567,1,69259.67
7573,233,1567,13,11259,119459809,3,49189.85
7574,235,1343,13,11259,119459809,4,63924.9
7575,233,1522,13,11259,119459809,2,32742.88
7576,227,969,13,11259,119459828,33,63225.29
7577,233,1567,13,11259,119459828,70,784258.16
7578,235,1343,13,11259,119459828,10,108604.54
7579,233,1522,13,11259,119459828,14,157136.2
7580,233,1567,13,11259,119459852,1,14573.59
7581,235,1343,13,11259,119459852,1,14151.96
7582,233,1522,13,11259,119459852,1,14576.78
7584,223,1578,13,11259,119459887,1,190206.0
7585,233,1567,13,11259,119459887,1,14603.75
7586,235,1343,13,11259,119459887,1,14152.01
7587,233,1522,13,11259,119459887,1,15080.94
7588,233,1567,13,11259,119459895,1,14603.66
7589,235,1343,13,11259,119459895,1,14435.29
7590,233,1522,13,11259,119459895,1,14603.75
7591,223,1578,13,11259,119459899,1,194946.0
7592,233,1567,13,11259,119459899,1,14520.0
7593,233,1522,13,11259,119459899,1,14604.45
7594,223,1578,13,11259,119459917,1,190206.0
7595,233,1567,13,11259,119459917,1,14603.66
7596,235,1054,13,11259,119459917,1,14471.01
7597,233,1522,13,11259,119459917,1,14603.75
7598,223,1578,13,11259,119459925,1,483085.0
7599,233,1567,13,11259,119459925,1,34713.77
7600,235,1343,13,11259,119459925,1,33639.97
7601,233,1522,13,11259,119459925,1,34713.85
7602,223,1578,13,11259,119459933,2,451281.0
7603,233,1567,13,11259,119459933,18,308726.35
7604,235,995,13,11259,119459933,1,16702.44
7605,233,1522,13,11259,119459933,10,171676.19
7606,223,1578,13,11259,119460028,1,705116.0
7607,233,1567,13,11259,119460028,2,108331.0
7608,223,1578,13,11259,119460036,3,1282219.0
7609,233,1567,13,11259,119460036,8,263345.86
7610,235,1343,13,11259,119460036,1,31900.0
7611,233,1522,13,11259,119460036,1,32918.25
7612,223,1578,13,11259,119460060,1,744885.0
7613,233,1567,13,11259,119460060,1,57158.1
7614,235,1343,13,11259,119460060,1,55389.97
7615,233,1522,13,11259,119460060,1,57158.1
7616,223,1578,13,11259,119460069,3,1369008.0
7617,227,969,13,11259,119460069,5,29928.47
7618,233,1567,13,11259,119460069,1,35013.1
7619,235,1343,13,11259,119460069,1,33929.97
7620,233,1522,13,11259,119460069,2,70026.04
7622,233,1567,27,11109,119550256,-3,-194.79
7623,235,1356,27,11109,119550256,2,126.2
7624,235,1366,27,11109,119550256,1,63.1
7625,233,1567,13,11259,119558702,9,89550.84
7626,235,1343,13,11259,119558702,1,9723.87
7627,233,1522,13,11259,119558702,2,19953.33
7628,233,1567,13,11259,119558710,6,60689.45
7629,233,1522,13,11259,119558710,3,30103.5
7630,215,972,19,13732,119672696,-1,-9.7
7631,215,1002,19,13732,119672696,16,155.2
7632,223,1578,19,13732,119672696,1,1153.0
7633,233,1501,19,13732,119672696,24,2489.42
7634,233,1567,19,13732,119672696,26,2696.3
7635,235,1055,19,13732,119672696,513,51560.77
7636,235,1171,19,13732,119672696,7,703.55
7637,235,1175,19,13732,119672696,13,1306.57
7638,238,993,19,13732,119672696,25,395.84
7639,240,1036,19,13732,119672696,-3,-38.13
7640,235,1356,19,13732,119672696,15,1507.65
7641,233,1546,19,13732,119672696,21,2178.3
7642,233,1523,19,13732,119672696,15,1554.62
7643,175,1069,19,13732,119672696,3,43.19
7644,233,1548,19,13732,119672696,26,2695.14
7645,233,1550,19,13732,119672696,25,2592.19
7646,215,972,51,15332,119716065,10,124.23
7647,215,985,51,15332,119716065,71,882.04
7648,215,1002,51,15332,119716065,8,97.6
7649,233,1501,51,15332,119716065,13,1678.53
7650,233,1567,51,15332,119716065,12,1452.68
7651,235,1055,51,15332,119716065,26,3055.38
7652,235,1175,51,15332,119716065,8,939.96
7653,235,1356,51,15332,119716065,12,1409.46
7654,196,10298,51,15332,119716065,60,3358.78
7655,196,10299,51,15332,119716065,13,727.48
7656,196,10322,51,15332,119716065,10,559.76
7657,236,1026,22,13359,119901919,212,0.0
7658,236,1028,22,13359,119901919,143,0.0
7659,236,1040,22,13359,119901919,35,0.0
7660,236,1044,22,13359,119901919,11,0.0
7661,236,1058,22,13359,119901919,1609,0.0
7662,236,1119,22,13359,119901919,48,0.0
7663,236,1120,22,13359,119901919,17,0.0
7664,236,1121,22,13359,119901919,8,0.0
7665,236,1122,22,13359,119901919,3,0.0
7666,236,1384,22,13359,119901919,14,0.0
7667,236,1385,22,13359,119901919,12,0.0
7668,236,1386,22,13359,119901919,194,0.0
7669,236,1583,22,13359,119901919,15,0.0
7670,236,1584,22,13359,119901919,2,0.0
7671,236,1011,22,12198,119943525,4,74.63
7672,236,1012,22,12198,119943525,79,1470.31
7673,236,1015,22,12198,119943525,43,801.03
7674,236,1016,22,12198,119943525,22,409.5
7675,236,1026,22,12198,119943525,32,595.58
7676,236,1028,22,12198,119943525,34,633.25
7677,236,1039,22,12198,119943525,-2,-41.7
7678,236,1040,22,12198,119943525,18,333.38
7679,236,1058,22,12198,119943525,708,13137.63
7680,236,1119,22,12198,119943525,19,353.25
7681,236,1120,22,12198,119943525,11,205.19
7682,236,1121,22,12198,119943525,10,186.0
7683,236,1122,22,12198,119943525,17,317.12
7684,236,1381,22,12198,119943525,26,483.58
7685,236,1383,22,12198,119943525,32,595.16
7686,236,1384,22,12198,119943525,11,204.44
7687,236,1385,22,12198,119943525,11,204.2
7688,236,1386,22,12198,119943525,42,781.62
7689,196,10298,22,12198,119943525,12,897.39
7690,196,10299,22,12198,119943525,14,1046.49
7691,196,10300,22,12198,119943525,14,1047.13
7692,196,10319,22,12198,119943525,17,1271.32
7693,196,10322,22,12198,119943525,25,1869.59
7694,196,10350,22,12198,119943525,7,495.17
7695,196,10334,22,12198,119943525,6,448.41
7696,196,10335,22,12198,119943525,5,373.96
7697,236,1582,22,12198,119943525,41,763.83
7698,236,1583,22,12198,119943525,31,576.45
7699,236,1584,22,12198,119943525,3,54.6
7700,215,972,30,13731,120007399,7,52.88
7701,215,1002,30,13731,120007399,-1,-7.56
7702,223,1578,30,13731,120007399,3,2866.0
7703,233,1501,30,13731,120007399,2,161.25
7704,233,1567,30,13731,120007399,5,400.27
7705,235,1171,30,13731,120007399,1,77.07
7706,238,1015,30,13731,120007399,6,71.85
7707,235,1356,30,13731,120007399,11,858.17
7708,196,10322,30,13731,120007399,4,114.17
7709,244,10073,30,13731,120007399,36,307.81
7710,233,1546,30,13731,120007399,1,80.27
7711,175,1069,30,13731,120007399,17,175.01
7712,215,972,17,11064,120042140,-1,-63.9
7713,215,1002,17,11064,120042140,15,958.5
7714,215,1003,17,11064,120042140,6,382.59
7715,223,1419,17,11064,120042140,10,56505.0
7716,223,1578,17,11064,120042140,9,50855.0
7717,235,1055,17,11064,120042140,525,259386.65
7718,235,1171,17,11064,120042140,24,11862.9
7719,235,1175,17,11064,120042140,24,11861.14
7720,236,986,17,11064,120042140,29,2425.12
7721,238,993,17,11064,120042140,18,1204.63
7722,240,1036,17,11064,120042140,15,1185.0
7723,244,10081,17,11064,120042140,98,5340.95
7724,196,10298,17,11064,120042140,69,13751.7
7725,196,10299,17,11064,120042140,13,2590.9
7726,196,10322,17,11064,120042140,15,2989.5
7727,244,10073,17,11064,120042140,135,7357.5
7728,182,1069,17,11064,120042140,16,748.32
7729,182,1869,17,11064,120042140,45,2104.65
7730,215,972,17,11064,120042229,63,5178.36
7731,215,985,17,11064,120042229,40,3287.9
7732,215,1002,17,11064,120042229,27,2219.4
7733,215,1003,17,11064,120042229,6,493.2
7734,223,1419,17,11064,120042229,6,48003.0
7735,235,1055,17,11064,120042229,930,666853.7
7736,235,1171,17,11064,120042229,35,25120.93
7737,235,1175,17,11064,120042229,22,15778.64
7738,236,986,17,11064,120042229,66,7950.91
7739,238,993,17,11064,120042229,26,2534.11
7740,240,1036,17,11064,120042229,22,2474.98
7741,244,10081,17,11064,120042229,56,4564.0
7742,196,10298,17,11064,120042229,172,48411.99
7743,196,10299,17,11064,120042229,14,3940.52
7744,196,10322,17,11064,120042229,17,4784.91
7745,244,10073,17,11064,120042229,100,8150.0
7746,182,1069,17,11064,120042229,15,963.75
7747,182,1869,17,11064,120042229,9,578.25
7748,182,1069,24,11019,120101198,6,119.22
7749,182,1869,24,11019,120101198,3,59.61
7750,196,10322,24,11019,120101228,5,727.15
7751,182,1069,24,11019,120101228,4,114.84
7752,215,972,38,11087,120103816,381,2709.45
7753,215,985,38,11087,120103816,1044,7410.24
7754,215,1002,38,11087,120103816,127,902.38
7755,215,1003,38,11087,120103816,393,2789.15
7756,215,972,38,11349,120105028,21,100.04
7757,215,985,38,11349,120105028,12,57.14
7758,215,1002,38,11349,120105028,34,163.32
7759,215,1003,38,11349,120105028,24,114.35
7760,215,972,38,11349,120105168,24,104.6
7761,215,985,38,11349,120105168,6,26.15
7762,215,1002,38,11349,120105168,22,96.29
7763,215,1003,38,11349,120105168,43,187.47
7764,223,1419,20,11131,120203918,6,16981.0
7765,223,1578,20,11131,120203918,6,16933.0
7766,233,1501,20,11131,120203918,12,2694.11
7767,233,1567,20,11131,120203918,12,2699.69
7768,235,1171,20,11131,120203918,12,2550.81
7769,235,1175,20,11131,120203918,13,2855.44
7770,236,1055,20,11131,120203918,3,87.12
7771,238,993,20,11131,120203918,8,220.8
7772,235,1356,20,11131,120203918,10,2143.39
7773,196,10298,20,11131,120203918,15,1522.32
7774,196,10299,20,11131,120203918,7,711.9
7775,196,10322,20,11131,120203918,8,811.89
7776,233,1523,20,11131,120203918,5,1113.87
7777,233,1548,20,11131,120203918,2,424.09
7778,233,1550,20,11131,120203918,1,220.9
7779,233,1552,20,11131,120203918,3,668.33
7780,235,1366,20,11131,120203918,4,878.6
7781,196,10298,24,11019,120231652,36,5235.48
7782,196,10299,24,11019,120231652,5,727.15
7783,196,10322,24,11019,120231652,4,581.72
7784,233,1567,23,12203,120257015,46,9930.88
7785,236,1011,23,12203,120257015,11,362.61
7786,236,1012,23,12203,120257015,11,362.6
7787,236,1015,23,12203,120257015,14,461.5
7788,236,1016,23,12203,120257015,11,362.61
7789,236,1026,23,12203,120257015,14,461.5
7790,236,1028,23,12203,120257015,10,329.65
7791,236,1058,23,12203,120257015,252,8306.97
7792,236,1381,23,12203,120257015,9,296.65
7793,236,1383,23,12203,120257015,8,263.72
7794,236,1386,23,12203,120257015,10,329.65
7795,235,1026,23,12203,120257015,117,30160.32
7796,196,10298,23,12203,120257015,24,2877.56
7797,196,10299,23,12203,120257015,14,1701.37
7798,196,10300,23,12203,120257015,8,920.28
7799,196,10319,23,12203,120257015,3,359.69
7800,196,10322,23,12203,120257015,11,1327.36
7801,182,1069,23,12203,120257015,5,138.32
7802,236,1582,23,12203,120257015,7,230.75
7803,236,1583,23,12203,120257015,10,329.65
7804,233,1567,23,12203,120257031,12,3045.44
7805,236,1011,23,12203,120257031,11,348.2
7806,236,1012,23,12203,120257031,13,411.52
7807,236,1015,23,12203,120257031,11,348.2
7808,236,1016,23,12203,120257031,16,506.48
7809,236,1026,23,12203,120257031,4,126.63
7810,236,1028,23,12203,120257031,18,569.82
7811,236,1039,23,12203,120257031,7,221.58
7812,236,1040,23,12203,120257031,3,94.96
7813,236,1043,23,12203,120257031,4,126.62
7814,236,1044,23,12203,120257031,6,189.94
7815,236,1058,23,12203,120257031,2112,66859.83
7816,236,1119,23,12203,120257031,12,379.86
7817,236,1120,23,12203,120257031,6,189.93
7818,236,1121,23,12203,120257031,4,126.61
7819,236,1122,23,12203,120257031,6,189.89
7820,236,1381,23,12203,120257031,108,3418.86
7821,236,1383,23,12203,120257031,9,284.88
7822,236,1385,23,12203,120257031,7,221.6
7823,236,1386,23,12203,120257031,11,348.21
7824,236,1769,23,12203,120257031,234,10394.51
7825,244,10071,23,12203,120257031,66,2131.86
7826,244,10081,23,12203,120257031,28,905.31
7827,235,1026,23,12203,120257031,56,14494.2
7828,236,1380,23,12203,120257031,7,221.59
7829,196,10298,23,12203,120257031,312,37316.39
7830,196,10299,23,12203,120257031,15,1755.05
7831,196,10300,23,12203,120257031,33,3919.87
7832,196,10301,23,12203,120257031,6,638.9
7833,196,10310,23,12203,120257031,6,631.17
7834,196,10319,23,12203,120257031,10,1197.42
7835,196,10320,23,12203,120257031,3,341.8
7836,196,10322,23,12203,120257031,32,3821.78
7837,196,10334,23,12203,120257031,15,1606.25
7838,196,10335,23,12203,120257031,7,757.55
7839,235,1205,23,12203,120257031,2,517.65
7840,236,1775,23,12203,120257031,180,8046.22
7841,182,1069,23,12203,120257031,18,546.52
7842,236,1582,23,12203,120257031,12,379.85
7843,236,1583,23,12203,120257031,58,1836.04
7844,236,1584,23,12203,120257031,21,664.75
7845,236,1559,23,12203,120257031,6,189.93
7846,236,1011,23,14645,120261462,10,151.72
7847,236,1012,23,14645,120261462,10,150.69
7848,236,1015,23,14645,120261462,10,150.58
7849,236,1016,23,14645,120261462,11,165.51
7850,236,1026,23,14645,120261462,7,105.36
7851,236,1028,23,14645,120261462,6,90.59
7852,236,1039,23,14645,120261462,9,136.93
7853,236,1040,23,14645,120261462,7,106.07
7854,236,1043,23,14645,120261462,4,61.9
7855,236,1044,23,14645,120261462,8,120.36
7856,236,1058,23,14645,120261462,186,2798.22
7857,236,1381,23,14645,120261462,8,120.41
7858,236,1383,23,14645,120261462,5,75.94
7859,236,1386,23,14645,120261462,4,60.18
7860,236,1380,23,14645,120261462,7,105.51
7861,236,1582,23,14645,120261462,6,90.76
7862,236,1583,23,14645,120261462,6,92.84
7863,236,1584,23,14645,120261462,4,68.65
7865,196,10298,34,11045,120399545,300,17212.0
7866,196,10299,34,11045,120399545,26,1453.4
7867,196,10322,34,11045,120399545,41,2291.88
7868,196,10308,34,11045,120399545,50,2795.0
7870,223,1578,20,11131,120468889,3,8176.0
7871,223,1639,20,11131,120468889,6,16353.0
7872,233,1501,20,11131,120468889,27,5707.23
7873,233,1567,20,11131,120468889,27,5712.16
7874,235,1055,20,11131,120468889,12,2462.09
7875,235,1171,20,11131,120468889,14,2872.44
7876,235,1175,20,11131,120468889,24,4924.19
