data_2,count
1978.47,1
8323.2,1
1395.08,1
975.77,1
53.49,1
1338.14,1
167.58,1
391.01,1
122.52,1
982.46,1
22981.0,1
1729.09,1
331.27,1
724.24,1
209.73,1
1147.37,1
1801.8,1
21.23,1
447.23,1
362.51,1
156.73,1
2476.92,1
1109.97,1
112.54,1
4323.35,1
1552.31,1
860.67,1
48.48,1
16353.0,1
352.67,1
697.87,1
725.77,1
30.1,1
1295.07,1
698.13,1
4232.77,1
197.33,1
484.44,1
73.39,1
209.81,1
1019.55,1
620.45,1
176.19,1
1205.48,1
82.35,1
2696.3,1
1127.66,1
898.82,1
78.17,1
2323.35,1
587.88,1
4264.86,1
121.7,1
-60.98,1
5020.89,1
382.93,1
766.14,1
142.09,1
952.29,1
5624.0,1
209.5,1
162.02,1
546.69,1
174.91,1
2991.07,1
94.45,1
118.82,1
111.57,1
354.98,1
507.56,1
119.72,1
3563.67,1
86.84,1
639.03,1
3245.45,1
3506.55,1
952.97,1
394.22,1
1181.06,1
265.79,1
448.21,1
18.49,1
37953.55,1
1251.24,1
136859.76,1
1736.05,1
59.01,1
2075.5,1
2410.96,1
1568.02,1
137.83,1
4198.35,1
-136.9,1
20937.98,1
706468.41,1
96.66,1
487.44,1
18390.0,1
62468.88,1
1604.07,1
1763.93,1
98.51,1
89945.0,1
202.49,1
66.99,1
39.43,1
862.15,1
1544.48,1
1462.35,1
515.8,1
474.83,1
6462.04,1
-254.9,1
3359.0,1
115.78,1
40878.25,1
118.48,1
126.64,1
3089.85,1
29.11,1
1199.95,1
134.35,1
121.69,1
769.31,1
12514.0,1
649.29,1
194.3,1
9174.46,1
410.12,1
678.43,1
296.49,1
1785.18,1
466.88,1
294.79,1
3229.14,1
131686.71,1
200.78,1
230.57,1
36.16,1
1182.31,1
2403.38,1
6727.39,1
285.08,1
806.71,1
442.24,1
1920.59,1
209.74,1
2818.16,1
1382.02,1
544.33,1
1333.24,1
884.99,1
2421.74,1
788.15,1
43.15,1
703.46,1
106467.16,1
12313.69,1
191.31,1
194.96,1
25343.7,1
17.07,1
15.26,1
63412.0,1
3850.0,1
1252.82,1
1699.18,1
281.93,1
174.77,1
118.12,1
7445.27,1
469.49,1
936.13,1
269.65,1
9510.31,1
588.7,1
110.01,1
17148.7,1
34.66,1
137.2,1
18395.0,1
1668.73,1
8135.67,1
12.95,1
573.83,1
244.84,1
30.99,1
1211.76,1
405.6,1
98.05,1
33707.0,1
127.3,1
87.09,1
333.38,1
35798.0,1
39.07,1
957.61,1
1212.78,1
100.13,1
4132.67,1
34.52,1
177.0,1
6811.33,1
151.0,1
86.25,1
-245.0,1
103.09,1
1842.33,1
3297.77,1
83.09,1
589.3,1
13798.49,1
187.79,1
1645.67,1
62370.0,1
560.17,1
338.72,1
741.59,1
366.53,1
885.33,1
1423.45,1
1221.88,1
291.7,1
710.52,1
130.41,1
63225.29,1
198.8,1
-2006.99,1
-0.42,1
13089.29,1
4319.77,1
11968.17,1
768.49,1
1410.43,1
233.52,1
4373.97,1
184.05,1
347.98,1
2152.51,1
1452.03,1
50.37,1
3618.02,1
1728.68,1
119.91,1
1032.62,1
196.45,1
29.68,1
811.89,1
4785.18,1
239.36,1
208.21,1
120.39,1
84930.89,1
133.86,1
1758.11,1
778.02,1
75.87,1
138.64,1
777.49,1
112.13,1
0.12,1
381.5,1
933.1,1
123.13,1
7501.2,1
6683.22,1
1116.53,1
6699.66,1
344.75,1
470.39,1
435.09,1
789.82,1
447.76,1
3380.0,1
37800.0,1
80.24,1
34.78,1
21.37,1
6572.13,1
11769.48,1
2028.6,1
552.16,1
483.48,1
88.31,1
7770.0,1
453.22,1
313.63,1
548.74,1
3093.7,1
1416.8,1
74.95,1
-22.43,1
194.31,1
7960.68,1
-179.53,1
3386.77,1
178.38,1
708.6,1
939.68,1
1901.98,1
184.54,1
1635.68,1
701.86,1
11780.5,1
565.27,1
7970.95,1
311.73,1
677.15,1
760.38,1
1943.24,1
234.81,1
1046.49,1
170.07,1
127.35,1
210.45,1
21.52,1
4406.18,1
84.86,1
2065.81,1
7087.31,1
6273.92,1
481.04,1
439.94,1
389.95,1
539.98,1
338.41,1
7243.96,1
1334.55,1
593.14,1
214.4,1
8104.56,1
4169.25,1
400.73,1
8.94,1
4183.39,1
326.47,1
1548.64,1
143.96,1
151.49,1
365.86,1
542.54,1
5290.77,1
419.61,1
4817.88,1
1139.53,1
5180.36,1
39.56,1
20685.88,1
290.38,1
152.81,1
345.95,1
448.05,1
109.22,1
106.55,1
258.84,1
206.38,1
183.1,1
20.04,1
2377.73,1
41306.0,1
1195.07,1
184.02,1
148.97,1
1195.93,1
1795.36,1
27.69,1
127.96,1
938.71,1
869.66,1
48.36,1
625.86,1
2827.08,1
28.29,1
5265.04,1
847.88,1
6240.96,1
1382.68,1
652.55,1
3431.97,1
1018.03,1
67.35,1
64.29,1
345.49,1
1284.5,1
6055.58,1
2303.78,1
229356.03,1
328.04,1
685.14,1
1223.76,1
109.15,1
5216.71,1
174.39,1
215.07,1
157.66,1
320.5,1
100.8,1
528376.35,1
368.39,1
1694.94,1
-634.81,1
66859.83,1
87.93,1
68.99,1
217.02,1
354.58,1
696.53,1
4650.27,1
16575.62,1
18349.36,1
705.72,1
182.59,1
356.82,1
4628.66,1
253.47,1
2113.9,1
856.19,1
483085.0,1
629.19,1
38360.0,1
78.64,1
3251.6,1
377.16,1
760.04,1
147.65,1
14508.71,1
33.37,1
312.84,1
16021.0,1
566.5,1
140.62,1
409.5,1
2503.22,1
10680.0,1
1315.68,1
914.15,1
898.27,1
-0.02,1
284.12,1
6936.24,1
2192.75,1
193.57,1
1122.6,1
76.99,1
2498.73,1
5259.18,1
28967.0,1
-265.72,1
1252.22,1
209.83,1
199.5,1
241.92,1
121.89,1
218.72,1
188.05,1
381561.0,1
8.23,1
78.87,1
129.17,1
-466.8,1
2193.44,1
59729.16,1
1458.5,1
179.06,1
545.0,1
190.15,1
37.94,1
425.26,1
18.12,1
1266.31,1
27588.0,1
943.29,1
6374.34,1
10057.54,1
398.11,1
556.37,1
402.77,1
976.43,1
355.68,1
7080.0,1
51.69,1
110.72,1
1937.75,1
1422.14,1
366.16,1
178575.87,1
287.29,1
736.71,1
60.28,1
1050.5,1
548.68,1
186.11,1
1386.02,1
38.01,1
562.99,1
689.85,1
8178.05,1
937.38,1
36411.0,1
1279.4,1
1234.36,1
88.58,1
154.78,1
389.35,1
2782.36,1
1792.37,1
280.75,1
-142.08,1
48.06,1
170.99,1
14.14,1
441267.94,1
422.49,1
103530.0,1
702.13,1
1851.74,1
2340.37,1
1402.6,1
446.4,1
154.57,1
181.81,1
129.64,1
48411.99,1
33.94,1
3540.79,1
390.17,1
686.12,1
4118.4,1
3905.25,1
-38.3,1
2247.65,1
3949.03,1
1615.98,1
124.67,1
498.66,1
192.4,1
223.08,1
87.0,1
1041.52,1
57.09,1
278.56,1
970.11,1
1017.89,1
-356.0,1
764.0,1
94.8,1
54.5,1
259.26,1
330.0,1
40.5,1
420.5,1
497.09,1
111.0,1
2771.79,1
4351.54,1
401.37,1
732.54,1
975.22,1
84.18,1
188.79,1
1314.67,1
615.67,1
5677.53,1
53.09,1
1449.77,1
1118.43,1
1856.4,1
5225.09,1
7029.07,1
198.34,1
481.36,1
165.92,1
95.81,1
100.04,1
499.34,1
365024.0,1
523.5,1
3742.86,1
8072.96,1
1246.8,1
17762.0,1
186.99,1
148.36,1
11.78,1
-629.6,1
1339.99,1
54.39,1
386.9,1
24.03,1
108604.54,1
336.64,1
1208.6,1
715.2,1
2709.45,1
15945.78,1
853.94,1
1272.22,1
695.12,1
2312.85,1
102.61,1
631.17,1
355.45,1
160.55,1
93.97,1
7885.62,1
811.99,1
563.74,1
671.32,1
74.69,1
566958.0,1
-12.09,1
156.15,1
611.4,1
346.13,1
151.51,1
228.61,1
1561.92,1
360.98,1
316.01,1
2607.05,1
24.62,1
653.78,1
113.66,1
92.3,1
332640.0,1
493.74,1
763587.0,1
223.02,1
2538.9,1
240.49,1
186.86,1
742.64,1
1214.51,1
135.06,1
1244.62,1
21809.77,1
99.47,1
33639.97,1
87.81,1
128.11,1
1778.53,1
1295.76,1
599.27,1
1438.76,1
299.67,1
588.05,1
571.95,1
1061.6,1
127.61,1
49.27,1
654.79,1
5673.03,1
1581.88,1
951.83,1
3242.86,1
2754.65,1
82.65,1
8093.67,1
307.33,1
11200.3,1
1408.56,1
432.05,1
170.53,1
225.48,1
2534.11,1
89623.55,1
5159.89,1
5928.0,1
291.5,1
1989.64,1
312.59,1
7781.56,1
60.1,1
7689.69,1
1115.46,1
429.25,1
32926.09,1
5206.38,1
-26.28,1
401.01,1
662.59,1
191.62,1
4075.46,1
2984.99,1
1422.82,1
77.14,1
335.02,1
114.79,1
52589.91,1
19978.75,1
56.01,1
400.46,1
751.13,1
908.87,1
266.62,1
406.15,1
413.85,1
60.3,1
105.36,1
129.14,1
8.7,1
4550.0,1
35013.1,1
106.88,1
11774.27,1
82.21,1
2956.35,1
179812.99,1
3084.1,1
938.31,1
1442.61,1
195.72,1
116.67,1
2185.95,1
360.74,1
55389.97,1
17425.95,1
16981.0,1
58.72,1
36520.04,1
144.59,1
761.75,1
173.56,1
445.5,1
2378.78,1
476.57,1
5136.91,1
445.43,1
169.93,1
59.11,1
29.44,1
1372.83,1
1204.63,1
198.71,1
7517.1,1
2453.57,1
537.16,1
482.29,1
551.42,1
99.43,1
2023.73,1
484.53,1
213.74,1
368.48,1
1160.41,1
931.79,1
1158.95,1
643.49,1
1993.02,1
209.11,1
33872.0,1
469.35,1
16362.0,1
211.54,1
746.26,1
1464.6,1
36.52,1
234.97,1
23442.09,1
781.38,1
92.8,1
68790.0,1
731.7,1
1532.94,1
485.77,1
249.4,1
32.15,1
1210.28,1
8343.0,1
37.95,1
31.45,1
431.43,1
195.52,1
1153.93,1
4226.05,1
655.13,1
243.46,1
3377.73,1
590.79,1
51.46,1
44.31,1
1448.32,1
258.46,1
131.37,1
527.63,1
860.37,1
539.2,1
58.05,1
528.8,1
432.4,1
1172.79,1
5935.03,1
584.94,1
3410.79,1
424.94,1
2677.17,1
68.9,1
4326.15,1
719.29,1
211.57,1
34.36,1
169.28,1
7627.0,1
2508.0,1
7982.78,1
4104.0,1
786.07,1
721.93,1
1265.37,1
106.9,1
262.96,1
16.05,1
562.27,1
399.86,1
535.17,1
184.37,1
2019.67,1
692.3,1
-10.68,1
110.93,1
348.14,1
52.64,1
124.9,1
106.09,1
72898.0,1
4589.34,1
42.34,1
746.61,1
147.36,1
37316.39,1
244.88,1
389.03,1
51044.0,1
402.97,1
991.4,1
155.63,1
64.04,1
988.6,1
570.67,1
56.23,1
103.83,1
19762.0,1
276.25,1
169.71,1
21257.0,1
697.39,1
194946.0,1
130.4,1
14134.84,1
3059.7,1
1654.15,1
404.9,1
358.88,1
103.41,1
779.66,1
23.97,1
233.8,1
2116.59,1
925.98,1
2143.43,1
194937.0,1
219.21,1
281.16,1
4354.3,1
318.0,1
314.32,1
2708.01,1
309.45,1
1977.75,1
7237.99,1
26.08,1
223.36,1
110.92,1
195.04,1
436.75,1
332.62,1
1884.0,1
370.0,1
8836.23,1
7908.49,1
13197.0,1
582.17,1
1855.08,1
686.93,1
259.01,1
916.26,1
1500.19,1
-32.49,1
5185.0,1
120222.83,1
761.56,1
241.56,1
337.67,1
859.5,1
3970.72,1
273.66,1
65650.0,1
448.23,1
500.48,1
906.23,1
38881.81,1
12900.0,1
53.14,1
1527.37,1
3595.6,1
8517.04,1
131.1,1
227.6,1
236.83,1
673.78,1
227.9,1
162.35,1
7299.93,1
3542.0,1
307.25,1
1040.25,1
259.96,1
101.37,1
172.85,1
1018.52,1
102.54,1
51.38,1
1377.2,1
14.87,1
208.66,1
25858.0,1
1020.5,1
57.28,1
275.67,1
20348.78,1
883.77,1
4828.73,1
168.73,1
139.26,1
2964.24,1
187.72,1
1050.24,1
535.24,1
701.55,1
264.38,1
60.02,1
2266.93,1
273.47,1
58779.0,1
267.12,1
512.17,1
673.2,1
11594.31,1
2770.14,1
76.32,1
3460.9,1
3703.45,1
1598.51,1
454.58,1
326.26,1
939.3,1
958.47,1
33039.66,1
391.42,1
89.7,1
27561.84,1
666.72,1
277.94,1
4211.01,1
121.42,1
51.54,1
1024.17,1
378.54,1
213.73,1
5947.52,1
2390.54,1
1220.73,1
53.12,1
121.32,1
49.35,1
980.19,1
161.35,1
406.35,1
5237.79,1
380.45,1
146.58,1
12069.59,1
387.3,1
-19.46,1
2417.62,1
930.85,1
40574.92,1
3315.35,1
1287.79,1
170.98,1
312.12,1
1563.35,1
1268.65,1
1147.64,1
189.94,1
180.57,1
149.6,1
3457.59,1
562.55,1
57.14,1
261.02,1
25.09,1
137.09,1
424.45,1
321.74,1
2291.88,1
58189.68,1
77.07,1
135.32,1
653.01,1
307325.0,1
233.91,1
1147.01,1
8198.86,1
760.25,1
1072.48,1
374.5,1
442.22,1
-157.41,1
832.61,1
140.46,1
2366.84,1
3968.57,1
409.08,1
1091.69,1
1123.49,1
1918.14,1
137.43,1
44.34,1
113650.0,1
2030.03,1
3760.83,1
87.23,1
19600.0,1
827.0,1
127.56,1
528.44,1
1844.02,1
9769.92,1
1051.98,1
5345.91,1
845.15,1
1437.7,1
23410.08,1
435.84,1
31.61,1
80.76,1
143.33,1
3144.24,1
103.2,1
61.9,1
4952.45,1
119.92,1
13962.44,1
145.75,1
11.95,1
204.23,1
50144.44,1
360118.91,1
737.13,1
1285.74,1
2072.37,1
425.15,1
533.7,1
38355.0,1
51.3,1
1541.52,1
120.35,1
65596.62,1
75.07,1
-760.98,1
5055.0,1
160.95,1
68.88,1
58.58,1
14151.94,1
96.71,1
741.88,1
2526.87,1
25.6,1
17639.73,1
1687273.0,1
1574.92,1
1868.2,1
82.89,1
239.16,1
116.41,1
1415.0,1
1931.77,1
352.0,1
113.18,1
57.32,1
811.11,1
-12.5,1
2960.0,1
88.0,1
51.0,1
156.37,1
-44.0,1
10.5,1
29.75,1
224.04,1
108.67,1
205.41,1
108.0,1
480.0,1
25210.39,1
60.0,1
117.59,1
44.0,1
1331.56,1
576.0,1
910.22,1
39.34,1
256.79,1
238.79,1
52.0,1
1568.67,1
157.37,1
582.67,1
99.18,1
139.68,1
703.55,1
32.23,1
80.48,1
39.66,1
818.86,1
87.26,1
51757.51,1
494.27,1
2908.31,1
1202.88,1
611.13,1
103.24,1
7326.84,1
20734.5,1
468.11,1
41.89,1
28143.26,1
57.61,1
229.64,1
34.83,1
1407.32,1
200.8,1
440.99,1
22.43,1
3101.0,1
32742.88,1
64664.2,1
144.08,1
14151.96,1
286.72,1
93.61,1
3417.92,1
131.24,1
2077.6,1
39444.0,1
2052.82,1
91.06,1
722.93,1
374.01,1
267.47,1
579.53,1
721.07,1
91.48,1
31.47,1
1448.07,1
298.06,1
2977.06,1
26.82,1
2220.0,1
320.79,1
361.91,1
1025.92,1
40490.0,1
338.48,1
5163.49,1
214.61,1
789.26,1
337.37,1
1494.37,1
57.15,1
24.55,1
2451.26,1
94.05,1
99.69,1
99.05,1
156.9,1
78.66,1
35.68,1
26.79,1
13320.0,1
3682.5,1
456.52,1
11401.25,1
734.38,1
765.62,1
45305.48,1
605.05,1
730.95,1
3672.12,1
421.4,1
148.45,1
3038.19,1
672.64,1
2645.72,1
49702.0,1
3800.93,1
5163.58,1
2694.11,1
131275.51,1
2442.21,1
87117.0,1
2860.49,1
242545.65,1
365.95,1
211.3,1
785.97,1
3146.5,1
84.42,1
222.07,1
728.1,1
159.62,1
29.81,1
13071.86,1
20033.31,1
2297.23,1
-56.42,1
789.58,1
281.26,1
363.63,1
470.22,1
638.97,1
633.03,1
177.52,1
41.91,1
96.72,1
560.7,1
397.93,1
284.07,1
161.25,1
1792.61,1
1676.84,1
17.99,1
2358.86,1
256.81,1
2251.46,1
36.37,1
1430.62,1
788.69,1
186.35,1
452.35,1
4590.21,1
1003.49,1
6713.25,1
401.53,1
7406.11,1
579.67,1
389.61,1
1008.5,1
355.5,1
60.14,1
9222.89,1
104.51,1
1222.79,1
158.49,1
120.99,1
2041.21,1
3004.41,1
980.24,1
1082.35,1
148.95,1
74.47,1
235.07,1
749.89,1
45935.43,1
33326.0,1
355.97,1
-696.75,1
464.24,1
-31.37,1
9.08,1
6126.04,1
1127.2,1
41.21,1
107.16,1
971.15,1
422.28,1
96.16,1
16851.0,1
22650.0,1
131.59,1
528.18,1
1465.46,1
108.27,1
836.91,1
224.43,1
1089.86,1
66.77,1
330.97,1
148.08,1
3734.36,1
1555.31,1
1791.58,1
197.36,1
935.65,1
87.4,1
1617.03,1
321.02,1
41.18,1
2435.72,1
42.03,1
7498.0,1
3657.96,1
658.65,1
4955.63,1
5694.45,1
1063.11,1
67.8,1
8326.75,1
457.85,1
446038.58,1
230.85,1
144.33,1
83.7,1
19.63,1
417.34,1
726.79,1
739.07,1
165.38,1
11241.33,1
430.49,1
663.09,1
6406.94,1
33.22,1
83.62,1
859.47,1
972.92,1
13823.64,1
589.22,1
374.9,1
170.55,1
246.2,1
155.69,1
55.8,1
36.55,1
240.7,1
6979.0,1
5031.03,1
32.19,1
102511.44,1
2769.25,1
130.47,1
17223.65,1
61.95,1
224.89,1
7923.01,1
602.55,1
45.07,1
255.46,1
581.86,1
450.59,1
585.22,1
298.96,1
341.73,1
28826.77,1
-31.36,1
869.57,1
49525.37,1
157.36,1
8.24,1
918.17,1
366.15,1
785.95,1
167.79,1
75.94,1
1394.52,1
89.84,1
2411.55,1
67.16,1
2249.1,1
486.19,1
474.47,1
333.35,1
7351.97,1
2297.64,1
53.52,1
190.26,1
382.39,1
761.6,1
263.07,1
107.46,1
259386.65,1
12937.0,1
66.52,1
58.49,1
654.96,1
452.36,1
1150.33,1
171.02,1
122.06,1
46.6,1
235.6,1
14.09,1
72.91,1
126.63,1
95.9,1
298.99,1
114.03,1
412.97,1
163.45,1
132.78,1
2427.9,1
2821.15,1
60.04,1
572.99,1
921.42,1
403.48,1
254.64,1
97.91,1
47.2,1
120998.8,1
133247.0,1
224.84,1
8768.29,1
808.5,1
413.0,1
301.18,1
3640.0,1
21474.07,1
683.61,1
2394.76,1
346.95,1
35.64,1
292.12,1
3114.57,1
21134.13,1
878.28,1
105.97,1
387.9,1
1053.35,1
2680.98,1
1065.16,1
1275.51,1
5604.82,1
685.04,1
27.3,1
2241.03,1
1320.93,1
79907.71,1
50894.0,1
317.12,1
252.51,1
276.92,1
222.28,1
1781.76,1
2187.96,1
179.99,1
288.28,1
4968.01,1
805.01,1
358.18,1
3821.0,1
5167.11,1
130.25,1
89.75,1
1775.07,1
-653.5,1
2924.75,1
5712.16,1
2675.09,1
718.01,1
117.49,1
117715.73,1
296024.45,1
1371.48,1
353.25,1
90.44,1
400.16,1
66.46,1
254.97,1
4318.12,1
406.27,1
619.72,1
1112.32,1
186.17,1
803.46,1
72.81,1
1227.09,1
241.61,1
193.69,1
176.31,1
1361.37,1
392.95,1
297.05,1
311.69,1
92.55,1
73.19,1
380.89,1
646.17,1
1696.39,1
2370.33,1
7667.51,1
199.87,1
191.02,1
344.4,1
67.15,1
81.85,1
208.31,1
1052.74,1
628.92,1
203.76,1
51.31,1
148.13,1
4618.17,1
221.77,1
1256.18,1
1071.82,1
471.12,1
700.2,1
164.2,1
149.2,1
250.76,1
497.06,1
53676.39,1
28042.0,1
283.6,1
8975.7,1
2582.97,1
495.14,1
69.22,1
390.56,1
28535.98,1
382.59,1
7643.0,1
646.5,1
26474.0,1
241.16,1
307.77,1
-539.64,1
210.09,1
103.43,1
56.63,1
126.34,1
51397.69,1
292537.29,1
301.22,1
440.26,1
237.29,1
9644.17,1
17573.18,1
29165.86,1
177.48,1
629.33,1
92.21,1
758.57,1
97.24,1
776.81,1
706.56,1
443.19,1
1125.11,1
418.56,1
184.58,1
491.53,1
497.39,1
367.3,1
521.87,1
635262.0,1
56.12,1
876.28,1
1017.2,1
2512.61,1
68.7,1
2647.2,1
1070.46,1
2530.3,1
65.99,1
39.39,1
2111.98,1
804.27,1
352.68,1
11.53,1
201.85,1
423.3,1
583.69,1
3299.0,1
1268.98,1
47.11,1
121.16,1
-41.7,1
784.43,1
1299.96,1
64.18,1
612.04,1
209.78,1
221.59,1
41.11,1
130.36,1
427.45,1
393.24,1
101.36,1
202.24,1
5316.85,1
19.99,1
62.47,1
33.02,1
388.57,1
459.51,1
737.57,1
578.43,1
424.44,1
5707.23,1
1364.03,1
95.15,1
1143.3,1
52.91,1
318.86,1
1045.87,1
2017.41,1
2355.38,1
584.3,1
15451.0,1
2186.84,1
34.4,1
4183.25,1
1608.89,1
163.04,1
624.99,1
1522.87,1
1024.3,1
771.85,1
3418.26,1
132.6,1
29.49,1
107.44,1
105.51,1
597.32,1
49.1,1
294.82,1
4312.0,1
18989.4,1
69.4,1
3378.91,1
831.23,1
293.46,1
439.08,1
2592.19,1
17852.91,1
1055.81,1
57.5,1
38000.0,1
23263.32,1
141.44,1
267.83,1
8625.0,1
77.96,1
573.88,1
159.53,1
401.67,1
958.55,1
2789.8,1
159.7,1
186.19,1
361.68,1
464.33,1
67.58,1
121.35,1
12250.65,1
10721.17,1
4407.58,1
4032.48,1
125.01,1
2440.65,1
770.14,1
6572.17,1
59.44,1
386.36,1
63.84,1
240.43,1
17387.56,1
3278.22,1
3280.0,1
58.5,1
1101.35,1
110.63,1
907.89,1
37.82,1
147.68,1
504.04,1
1113.33,1
1584.0,1
106.4,1
491.95,1
285.39,1
1978.44,1
75.18,1
242147.0,1
16741.18,1
694.33,1
45.04,1
15008.89,1
151.72,1
2971.54,1
117.07,1
104.93,1
172.67,1
208.63,1
2143.39,1
39.71,1
6060.0,1
61.58,1
1350.0,1
167.56,1
10940.0,1
45.42,1
554.36,1
15383.15,1
5198.85,1
1474.05,1
138.49,1
811.35,1
114.17,1
1434.34,1
399.44,1
533.52,1
322.26,1
2114.78,1
1478.61,1
763.37,1
1880.83,1
15.48,1
2473.26,1
261.42,1
1925.62,1
220.11,1
237.63,1
1895.17,1
1222.96,1
282.71,1
117.43,1
2117.32,1
79.74,1
627.21,1
2950.71,1
135.28,1
30256.0,1
561.74,1
642.92,1
6337.48,1
336.7,1
1573.2,1
1446.76,1
1679.63,1
840.4,1
120.21,1
428.85,1
4947.49,1
536.4,1
942.41,1
526.4,1
2131.86,1
5382.31,1
237.9,1
366.2,1
566.94,1
345.32,1
67.45,1
117.53,1
1483.14,1
3062.13,1
170.94,1
130.07,1
7549.82,1
155.4,1
3796.43,1
929.25,1
1016.31,1
21976.09,1
136.61,1
104.23,1
114.23,1
35827.47,1
581.72,1
2752.88,1
221601.06,1
8963.32,1
1158.86,1
858.38,1
976.57,1
573.0,1
553.5,1
4920.0,1
18300.0,1
256.86,1
7411.9,1
1979.69,1
307.13,1
92931.0,1
236520.0,1
3413.18,1
56642.0,1
962.62,1
182.8,1
1044.11,1
5142.8,1
307.62,1
182.6,1
7.06,1
82.44,1
2089.88,1
320.7,1
334.32,1
307.56,1
240.57,1
1208.07,1
535.69,1
6655.09,1
643.47,1
212.96,1
208.65,1
2730.0,1
919.41,1
1104.37,1
246.24,1
106.02,1
93.12,1
495.99,1
320.61,1
1022.87,1
894.3,1
3765.44,1
380.85,1
362.4,1
114.35,1
140.14,1
302.4,1
2062.09,1
600.98,1
60.44,1
290.4,1
292.17,1
225.53,1
52.8,1
72900.0,1
1094.92,1
315.13,1
20853.0,1
483.5,1
121.74,1
45.16,1
110164.0,1
56.78,1
762.9,1
33.79,1
2697.15,1
250.78,1
81.16,1
57.04,1
2156.46,1
12180.07,1
2647.43,1
734.3,1
75.72,1
5482.01,1
620.72,1
753.64,1
49.96,1
443.09,1
175.04,1
1399.0,1
160.31,1
114.75,1
165.0,1
1793.89,1
21260.78,1
23.8,1
5920.0,1
75201.0,1
955.39,1
42.57,1
284.9,1
2468.3,1
2571.68,1
2535.56,1
32188.68,1
127.9,1
3005.17,1
37.66,1
729.72,1
1717.31,1
318.51,1
103.77,1
1030.42,1
111.06,1
318.27,1
271.31,1
4107.92,1
529.65,1
301.62,1
214.56,1
221.6,1
631.52,1
141.85,1
337.77,1
442.8,1
51.15,1
14471.01,1
3456.03,1
-31.94,1
5410.0,1
51.84,1
39.87,1
75600.0,1
876.22,1
43701.94,1
41.57,1
337.98,1
70026.04,1
312.05,1
203.39,1
510.23,1
479.33,1
201.3,1
439.87,1
183.52,1
184.18,1
165.03,1
1310.22,1
662.75,1
243.45,1
814680.0,1
5583.6,1
215.48,1
53992.0,1
442.5,1
14.28,1
964.19,1
592.82,1
385.59,1
437.24,1
173.01,1
2088.8,1
215.01,1
413.24,1
487.87,1
2680.95,1
427.95,1
23425.03,1
128.04,1
2601.37,1
423.31,1
374.69,1
1368.78,1
133602.45,1
277.14,1
626.07,1
14494.2,1
135.43,1
117.93,1
160.88,1
483.58,1
37.84,1
5783.28,1
124.99,1
428.03,1
85.57,1
2570.9,1
615.94,1
2199.42,1
503.7,1
345.35,1
73.89,1
1623.13,1
156.08,1
36349.41,1
1135.09,1
21362.0,1
149.79,1
868.84,1
10625.0,1
92.87,1
277.31,1
59503.0,1
274.5,1
135.75,1
-36.2,1
232.83,1
580.5,1
19000.0,1
168.17,1
134.32,1
221.1,1
1315.99,1
237.6,1
80.77,1
6137.21,1
346.85,1
637.68,1
6371.2,1
2585.26,1
275.69,1
173.4,1
22854.25,1
493.47,1
4402.27,1
3443.02,1
224.06,1
1375.35,1
161.94,1
237.65,1
963.75,1
285.02,1
-72.73,1
70.14,1
182.91,1
21.59,1
4084.22,1
272.45,1
947.1,1
296.45,1
288.12,1
207.34,1
2406.49,1
7459.11,1
469.94,1
453.87,1
561.2,1
1345.32,1
402.14,1
168.96,1
479.32,1
273.59,1
87312.0,1
-146.25,1
1257.19,1
212.75,1
192.67,1
110.97,1
279.67,1
114.78,1
313.61,1
5042.77,1
406.77,1
136.93,1
315.92,1
95.79,1
696.94,1
287.01,1
253.04,1
770.46,1
1099.61,1
1609.09,1
170.87,1
6141.15,1
273.67,1
327.01,1
167.62,1
5.47,1
106.87,1
2602.81,1
3147.47,1
279.93,1
518.91,1
1777.12,1
14435.29,1
223603.6,1
1069.2,1
322.02,1
3064.84,1
14582.0,1
3383.91,1
762.95,1
684.63,1
975.37,1
316.67,1
664.2,1
125.1,1
191.69,1
11924.51,1
881.56,1
4060.07,1
35.19,1
1256.43,1
269.06,1
-9.7,1
7556.7,1
1263.57,1
160.17,1
394.7,1
1548.38,1
255.43,1
8450.59,1
-5.94,1
141.91,1
74673.99,1
1156.0,1
938.92,1
118.75,1
282.18,1
2891.22,1
-3.12,1
10.11,1
397.32,1
134.34,1
2348.48,1
5425.77,1
279.19,1
4828.24,1
257.66,1
498.26,1
1530.32,1
483.54,1
209.23,1
94.93,1
3294.54,1
5782.19,1
29.06,1
1907.62,1
4693.37,1
1414.95,1
1287.74,1
4110.41,1
402.52,1
47897.58,1
73.2,1
42.63,1
116.32,1
200.37,1
235.67,1
2695.14,1
28.45,1
1123.08,1
8309.72,1
470.66,1
16.11,1
59.48,1
89.3,1
1793.7,1
1190.3,1
46779.79,1
1764.29,1
3755.69,1
234.48,1
2011.71,1
2711.8,1
11604.81,1
235.56,1
160.63,1
4038490.0,1
10492.52,1
179.45,1
234.44,1
266.64,1
407.83,1
271.02,1
-6.9,1
771.99,1
468.27,1
424835.01,1
79.61,1
8321.98,1
955.46,1
687.56,1
3273.12,1
694.1,1
239.78,1
1466.17,1
-56.79,1
17212.0,1
107.88,1
-729.29,1
403.79,1
796.5,1
68.73,1
606.04,1
5178.36,1
41373.0,1
470.6,1
846.29,1
141.43,1
319.49,1
1808.31,1
783.07,1
1307.62,1
1087.69,1
2307.27,1
421.51,1
84.27,1
1859.42,1
16.39,1
